frame,xmin,xmax,ymin,ymax,class_id,y
1478901365573656479.jpg,0,38,110,199,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899908783827843.jpg,186,238,116,182,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479506115987902234.jpg,177,255,112,189,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504432374433905.jpg,88,145,109,182,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899550014252922.jpg,0,58,116,187,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479502538249561513.jpg,22,82,111,164,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478900905113594505.jpg,154,173,118,172,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479506050488785019.jpg,204,255,77,197,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1479498775990936054.jpg,109,150,102,168,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478898561111045583.jpg,0,20,111,166,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478900125874038775.jpg,17,123,88,232,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1478732544038264271.jpg,176,253,93,178,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1478900976524981377.jpg,230,254,137,227,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
1479500885137572282.jpg,78,166,70,211,1,"[1, 1, 0, 1, 1, 1, 1, 1, 1]"
1479506026983718073.jpg,218,254,113,187,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479501450174314298.jpg,139,255,113,194,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478897278565403504.jpg,204,255,120,163,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479502019714286658.jpg,249,255,115,182,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479505722963161748.jpg,0,73,95,181,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1478900892544716044.jpg,168,227,118,175,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478898320026978877.jpg,143,203,115,149,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478897656759653408.jpg,73,112,113,172,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479501751693107859.jpg,0,16,135,228,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479498578479259853.jpg,180,245,114,174,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478901179904440319.jpg,167,254,82,203,1,"[0, 0, 1, 0, 1, 1, 0, 0, 1]"
1478899696263963377.jpg,149,218,116,196,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479502657757439666.jpg,79,186,83,238,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1479505373437666196.jpg,0,31,122,174,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479503507791905217.jpg,36,115,88,193,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1478020960214441966.jpg,164,225,110,169,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479500301095580677.jpg,7,78,114,189,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504621887159722.jpg,63,186,56,227,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
1478020925718645169.jpg,153,198,111,164,1,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
1478020966714226513.jpg,170,221,103,163,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478020419697386200.jpg,184,237,128,172,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479502174724950985.jpg,109,165,99,180,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478896665001506986.jpg,245,255,140,205,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479500096083864771.jpg,76,191,99,232,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1479502844768320366.jpg,62,156,104,217,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478897194015015711.jpg,160,213,110,173,1,"[0, 0, 0, 0, 1, 1, 0, 0, 1]"
1479498609979287201.jpg,187,253,109,144,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479503509812349700.jpg,128,181,108,173,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478901086783151346.jpg,167,255,87,169,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1479502324734784442.jpg,68,141,94,203,1,"[0, 1, 0, 1, 1, 0, 1, 1, 0]"
1478899810522003938.jpg,155,230,126,171,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478896658717310816.jpg,245,255,140,205,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478897276280961298.jpg,60,114,120,189,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479502547250139783.jpg,0,51,98,225,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478896954645900399.jpg,2,122,119,244,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479503460309282057.jpg,128,163,108,161,1,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
1479499926069821835.jpg,123,200,117,156,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478021658078176013.jpg,194,255,118,197,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479502153723986056.jpg,106,171,92,198,1,"[0, 1, 0, 1, 1, 1, 0, 1, 1]"
1478732355935512734.jpg,163,182,106,160,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478021002221730118.jpg,188,255,106,230,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479498532973398850.jpg,93,187,81,215,1,"[0, 1, 1, 1, 1, 1, 1, 1, 1]"
1478898911313816556.jpg,0,18,125,186,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478020868219313811.jpg,167,217,116,173,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479505767464203859.jpg,26,77,121,160,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478896656431397287.jpg,133,193,114,186,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478901331295787708.jpg,30,114,97,205,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1479502183723835592.jpg,60,115,124,157,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
1478899391195682559.jpg,178,238,111,170,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478900124160866383.jpg,52,116,110,198,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478732051415253563.jpg,106,150,114,168,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1478896832388437176.jpg,38,108,113,198,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478901333581865733.jpg,30,114,97,205,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1479503403805511770.jpg,90,145,104,178,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899547728702955.jpg,143,225,114,198,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479499759561116211.jpg,168,213,119,171,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504944392907270.jpg,104,168,100,192,1,"[0, 0, 0, 1, 1, 1, 0, 1, 1]"
1478900914254657409.jpg,153,200,116,172,1,"[0, 0, 0, 0, 1, 1, 0, 0, 1]"
1478732209123743382.jpg,66,177,101,223,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1479504597387738509.jpg,221,255,94,192,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899328353746582.jpg,67,116,110,175,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478901265598057470.jpg,25,126,92,226,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1478901341578507988.jpg,194,253,102,128,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479506068984488737.jpg,198,254,85,203,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1478898556541257115.jpg,64,201,87,195,1,"[0, 1, 1, 1, 1, 1, 1, 1, 1]"
1479506102488870413.jpg,202,255,120,199,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478896603301824951.jpg,97,152,106,180,1,"[0, 0, 0, 1, 1, 0, 0, 1, 0]"
1478898072658222771.jpg,194,255,102,253,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479502579249855261.jpg,1,66,107,175,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478020923213683937.jpg,161,212,113,167,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479503016781847339.jpg,238,254,121,182,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504764902419588.jpg,162,227,117,175,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021907584671193.jpg,126,181,112,162,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478732057724477245.jpg,7,75,113,175,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899922494707517.jpg,12,80,114,192,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479500296597695126.jpg,174,235,86,139,1,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
1478899625996118183.jpg,122,182,116,151,1,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
1478897275139492802.jpg,61,114,120,189,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478732057724477245.jpg,184,237,110,144,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504967910532252.jpg,113,148,109,163,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478901330153442055.jpg,30,114,97,205,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1479505095905925649.jpg,109,160,102,168,1,"[0, 0, 0, 0, 1, 1, 0, 1, 0]"
1479504768897583372.jpg,0,56,111,215,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479505812467194963.jpg,187,239,106,163,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899947060215542.jpg,91,166,113,198,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478900274980047479.jpg,75,227,113,161,1,"[0, 0, 0, 1, 1, 1, 0, 1, 1]"
1479504764396314675.jpg,1,21,110,162,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479506049985401623.jpg,1,49,103,172,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899692264653257.jpg,38,61,122,174,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478896806110724373.jpg,157,230,121,189,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504563884001222.jpg,22,88,115,151,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478898272610060623.jpg,77,130,107,174,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478021631577557209.jpg,194,254,103,183,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899922494707517.jpg,172,254,116,182,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021612574465127.jpg,163,202,114,166,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478901388426275377.jpg,214,255,126,193,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478898490842516536.jpg,49,91,126,180,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479499678532857608.jpg,14,84,101,178,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899843656712695.jpg,72,165,110,226,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478899419760109029.jpg,187,254,100,151,1,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
1478900962242070323.jpg,26,75,115,181,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479505696943867867.jpg,103,160,94,179,1,"[0, 1, 0, 1, 1, 1, 0, 1, 0]"
1479505818969926149.jpg,198,255,114,175,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478732284823625992.jpg,106,148,112,166,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478901277023666816.jpg,29,133,87,222,1,"[1, 1, 0, 1, 1, 0, 1, 1, 0]"
1478897864709031648.jpg,225,255,105,189,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479505281410953103.jpg,239,255,157,228,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899834516297637.jpg,72,168,110,221,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479501961208436436.jpg,0,75,62,191,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1479501971211416024.jpg,0,28,116,171,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899511166523042.jpg,147,172,120,176,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479502669256039210.jpg,97,158,108,192,1,"[0, 0, 0, 1, 1, 1, 1, 1, 0]"
1479504934410866790.jpg,85,186,92,221,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1479499127014924828.jpg,87,167,86,196,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1478020962715694388.jpg,185,255,108,198,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478897905842994593.jpg,232,255,110,220,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479501753696433320.jpg,107,150,110,176,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1478021662583339540.jpg,37,96,110,139,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479500314596706764.jpg,80,198,105,227,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479505368937280736.jpg,0,52,125,179,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899867079595749.jpg,163,236,108,192,1,"[0, 0, 0, 0, 1, 1, 0, 0, 1]"
1478732132850753761.jpg,83,144,110,192,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478020272197005958.jpg,82,133,110,155,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
1479501469175128867.jpg,68,209,81,174,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
1479504432874645330.jpg,95,140,113,168,1,"[0, 0, 0, 1, 1, 0, 0, 1, 0]"
1479504900405586216.jpg,68,187,102,172,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1478897902414197567.jpg,227,254,118,240,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479502556247200679.jpg,189,254,116,174,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479502537749155559.jpg,204,255,109,173,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478901257599002347.jpg,212,254,121,254,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478897389395929838.jpg,100,120,99,166,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478896887232182002.jpg,10,61,122,168,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479499544546259776.jpg,216,255,115,208,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478898337165763321.jpg,41,126,113,220,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479502073215805210.jpg,0,60,115,199,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504125354107332.jpg,195,255,110,173,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479505060916949671.jpg,238,255,96,172,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479499145018446744.jpg,86,164,84,199,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1478898624524355757.jpg,0,72,116,194,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479499882567083238.jpg,171,228,117,174,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479501504177441390.jpg,186,255,97,195,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1478896688423612224.jpg,244,255,137,210,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478021912589557537.jpg,1,82,112,189,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478897016916472990.jpg,152,200,116,170,1,"[0, 0, 0, 0, 1, 1, 0, 0, 1]"
1478732413284320777.jpg,0,39,89,197,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021902088246528.jpg,0,77,125,191,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899479745336678.jpg,43,110,122,203,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479502509745526183.jpg,165,213,107,159,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478021918085025035.jpg,196,253,98,184,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504660390004009.jpg,48,164,59,223,1,"[1, 1, 0, 1, 1, 1, 1, 1, 1]"
1479505603455116619.jpg,194,246,110,150,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478021916584998829.jpg,199,252,90,178,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1478732325540929126.jpg,200,255,114,148,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479503132787085628.jpg,172,201,101,153,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504446375403220.jpg,0,20,105,209,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479502527748741739.jpg,0,67,108,183,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504252362919139.jpg,0,61,93,193,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1479502037713265832.jpg,158,222,89,171,1,"[0, 0, 1, 0, 1, 1, 0, 0, 1]"
1479504767897396560.jpg,187,254,103,210,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479498537474500763.jpg,92,188,83,213,1,"[0, 1, 1, 1, 1, 1, 1, 1, 1]"
1478733003398619994.jpg,190,240,102,166,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478732153496111819.jpg,32,75,87,153,1,"[1, 0, 0, 1, 0, 0, 0, 0, 0]"
1479498558475759514.jpg,11,70,114,167,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478896663858420390.jpg,43,173,100,238,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478020920218855580.jpg,167,249,108,184,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478901364430768195.jpg,0,19,123,200,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479498478472417067.jpg,246,255,128,194,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478020422196622112.jpg,183,246,103,176,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478020279199978858.jpg,142,216,114,159,1,"[0, 0, 0, 0, 1, 1, 0, 0, 1]"
1478896812964839889.jpg,21,69,118,180,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478896326797043997.jpg,0,17,109,192,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479505870470982005.jpg,90,153,108,196,1,"[0, 0, 0, 1, 1, 1, 1, 1, 0]"
1478897120318663325.jpg,154,216,119,174,1,"[0, 0, 0, 0, 1, 1, 0, 0, 1]"
1479499419035389921.jpg,150,211,105,145,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478900537202240247.jpg,72,113,104,164,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
1478897484230538882.jpg,195,255,127,164,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504925908122418.jpg,122,173,104,179,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479503483313375052.jpg,106,144,107,161,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478900887403737871.jpg,61,105,122,184,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479500356101663647.jpg,80,198,103,232,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479498565976428239.jpg,0,52,94,181,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504636390808199.jpg,64,187,58,229,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
1479505755463282676.jpg,196,254,111,162,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478897411676542548.jpg,181,237,110,143,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478896812393474858.jpg,53,106,118,185,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478898917025476325.jpg,0,19,129,186,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504678391619044.jpg,47,165,60,223,1,"[1, 1, 0, 1, 1, 1, 1, 1, 1]"
1479506046481765535.jpg,205,255,119,207,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478900999376312682.jpg,6,62,110,179,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504086851314270.jpg,0,35,117,174,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479505615953687384.jpg,107,147,98,159,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478899737396717850.jpg,139,160,117,186,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479505751962837957.jpg,202,254,124,171,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478901100493961690.jpg,9,61,116,170,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732252709208945.jpg,0,16,104,161,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479506112966555353.jpg,0,53,99,159,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479505625434370378.jpg,190,246,116,170,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479503486310792351.jpg,111,150,108,163,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478020284690878247.jpg,101,182,117,157,1,"[0, 0, 0, 0, 1, 1, 0, 1, 0]"
1479498748488535335.jpg,0,39,105,192,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899288363429433.jpg,156,212,119,178,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479503884837972072.jpg,0,27,148,221,1,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1478732093854351959.jpg,94,140,111,173,1,"[0, 0, 0, 1, 1, 0, 0, 1, 0]"
1478897427100979760.jpg,72,117,110,168,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479504887402417820.jpg,0,132,93,176,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1478732114500710920.jpg,179,248,107,145,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478900298974550810.jpg,153,255,82,214,1,"[0, 0, 1, 0, 1, 1, 0, 1, 1]"
1479504561383206808.jpg,65,125,102,145,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
1478732161525744189.jpg,14,64,91,151,1,"[1, 0, 0, 1, 0, 0, 0, 0, 0]"
1479500162588513967.jpg,219,254,110,186,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478897394538122053.jpg,51,109,117,191,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478732265325964196.jpg,36,87,112,167,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478898926736246979.jpg,32,77,114,165,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479504161362069846.jpg,110,204,105,221,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900177860721857.jpg,162,214,123,174,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899782530110660.jpg,153,197,119,198,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478021589082758316.jpg,199,255,104,190,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899465462940862.jpg,19,108,118,229,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478021001715546826.jpg,187,255,105,229,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478897572209656628.jpg,17,117,111,231,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899362061337810.jpg,51,161,114,235,1,"[0, 0, 0, 1, 1, 0, 1, 1, 1]"
1478899231806128404.jpg,69,113,114,176,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479505956976832278.jpg,0,8,119,177,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504634890696448.jpg,64,186,57,226,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
1479499465541073121.jpg,117,211,96,156,1,"[0, 1, 1, 0, 1, 1, 0, 1, 1]"
1479503142290165461.jpg,177,255,102,181,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478900974239860303.jpg,233,254,151,250,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
1478899342064918518.jpg,108,179,100,193,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479502179723009524.jpg,93,141,92,164,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
1478899324354189369.jpg,2,97,90,228,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1478732475222419862.jpg,171,225,119,179,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479502435740595441.jpg,109,144,107,159,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478899612855774144.jpg,226,255,188,255,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
1479502996277750143.jpg,44,146,94,233,1,"[1, 1, 0, 1, 1, 0, 1, 1, 0]"
1479504672891065888.jpg,49,167,63,221,1,"[1, 1, 0, 1, 1, 1, 1, 1, 1]"
1479504700892984971.jpg,49,165,62,228,1,"[1, 1, 0, 1, 1, 1, 1, 1, 1]"
1479503368303480389.jpg,166,216,106,163,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021653578993027.jpg,10,60,104,165,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478898337738002705.jpg,41,126,113,220,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478900829703935264.jpg,177,255,99,190,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1478897916125220461.jpg,0,26,97,197,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478897499084412674.jpg,41,87,126,177,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479506161996244096.jpg,49,105,111,149,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479504812401415546.jpg,181,254,72,227,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1479500358601838032.jpg,80,197,104,232,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504996392266997.jpg,241,255,122,173,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478896943791065808.jpg,0,119,117,244,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479504847903274500.jpg,187,254,112,190,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479505286431424816.jpg,181,255,118,186,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479505934977411457.jpg,182,255,100,184,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479506122493784462.jpg,219,255,99,203,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478896710703886112.jpg,43,173,98,245,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1478732566405287799.jpg,165,228,103,164,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478900452081268545.jpg,201,254,116,254,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
